5.079612583377125290e+00 6.857120081324555194e+00 8.032801009347476651e+00
6.004767854504968305e+00 6.973549326137688631e+00 7.643601820214361631e+00
2.376207357904817297e+00 3.018124983187532084e+00 3.800192200728972125e+00
6.421294244515825866e+00 7.135746668148380323e+00 7.684348898186654786e+00
6.223616340707953221e+00 8.417142175993848952e+00 9.891934884137290496e+00
2.710852156574196758e+00 3.624325429247021280e+00 4.750922792338980294e+00
1.092877129026780914e+00 1.245157757452317160e+00 1.439997107668586018e+00
2.277262458662564271e+00 3.679644905934406740e+00 6.026013467319927486e+00
6.479721693628860413e-01 6.486862290950359267e-01 6.581390232094566084e-01
1.187717920591425891e+00 1.542340747267356926e+00 1.921464908191488519e+00
7.490428467295409121e-01 8.404742300920911013e-01 1.064820802194063054e+00
9.256514665497032723e+00 1.141443229751439326e+01 1.221046687943789877e+01
1.784639985480310331e+00 2.337868862582241913e+00 3.126646763664094220e+00
6.213682243883319467e-01 6.449857098264253352e-01 7.139828094895357413e-01
1.824841626028560926e+00 2.467748961052042223e+00 3.311713030448538486e+00
1.823272889586536882e+00 2.888106159971131515e+00 4.253702863786836375e+00
4.548248072000514175e-01 4.818557293622064419e-01 5.099088171103239864e-01
1.740453965133831549e+00 2.688456897640662202e+00 4.180913386292520961e+00
8.545330405165115772e-01 9.205194586909740684e-01 1.002301985048346999e+00
6.542935080371143908e-01 6.555423289678050658e-01 6.584182327420033953e-01
1.383152413098563738e+00 1.600762252179293021e+00 1.969685346213954302e+00
1.123618451162038623e+00 1.310846631251296524e+00 1.583837800568694165e+00
5.078381656169280722e-01 5.205965983633988881e-01 5.430316161792233531e-01
1.584518472501837971e+00 2.106935807304267883e+00 3.096720959742968127e+00
3.891077559219540571e+00 6.246148802650747456e+00 8.914907129400209129e+00
2.158345319472509960e+00 2.692612487284032241e+00 3.222837294243363626e+00
1.739178420154010363e+00 2.565065158703785819e+00 3.873919725690864180e+00
1.333821091748922383e+00 1.637529072835283150e+00 2.216341714151467635e+00
1.135296640086728370e+00 1.230400544752895176e+00 1.356005778874854073e+00
6.329446507628422314e-01 7.689751834206635106e-01 1.057053005219497743e+00
1.347731307865006389e+00 2.053187847954514034e+00 3.325524247434138214e+00
2.070823981333205221e+00 2.505375178795060442e+00 3.094127342320464713e+00
2.201698985105775996e+00 3.148544863834927376e+00 4.286481931874953410e+00
2.086123603739852506e+00 2.624441929528049666e+00 3.358682682440816691e+00
2.088243538591978865e+00 2.693710842472623934e+00 3.424664327596660840e+00
1.977827317394883488e+00 2.302195700033516701e+00 2.656011998215106029e+00
4.512220853936675269e+00 5.954524492107840850e+00 7.485873284651419546e+00
6.069585920580012894e-01 6.690158439960897097e-01 7.255764010637151262e-01
7.493623939354756569e-01 8.426954377762314596e-01 9.648259773468642608e-01
1.720025511331191304e+00 2.159171883013771165e+00 2.743609787713822357e+00
8.026869176527579031e-01 9.431433081777313987e-01 1.159331355173335742e+00
1.028634642566669655e+01 1.046612663959198208e+01 1.031696157696674909e+01
2.858423497915750122e+00 4.591635904440911631e+00 6.884653087324126730e+00
6.187013983588133259e-01 6.347307848889909287e-01 6.470209440058704020e-01
6.131835744849494230e-01 6.261168224290156736e-01 6.447462519153124294e-01
6.682277347153010583e-01 6.863415715173414311e-01 6.772026687631051978e-01
7.476517394866215582e-01 7.575425317312219908e-01 7.630600171198930193e-01
2.322523768223969665e+00 3.066857676116214293e+00 3.960826107545563968e+00
7.694559960927890963e+00 7.691519618619692800e+00 7.691238301135586042e+00
1.829227169295440936e+00 2.225851661039931262e+00 2.782605135588244405e+00
2.267774815781026021e+00 3.289251440267335624e+00 4.675361967523597784e+00
8.351512368674526288e-01 9.034514245442883951e-01 1.006134933887323113e+00
9.853967182964924465e-01 1.104345233800482440e+00 1.232008029556866502e+00
9.349315241260439668e-01 9.851088702321501023e-01 1.036562190774936720e+00
8.415169354019208514e-01 8.391484751447960688e-01 8.347733244314989864e-01
1.087366432159009833e+01 1.094930003266490104e+01 1.095777082895174992e+01
4.378775986119805452e+00 5.638090618501755635e+00 6.911044605897370019e+00
8.407795815212460999e-01 8.533114553925903456e-01 8.643347293623681038e-01
1.181552348611189984e+01 1.185872234637689004e+01 1.188627661406026270e+01
2.152432781178131638e+00 2.868734603716060150e+00 3.834171280381886149e+00
9.849889404296648943e-01 1.119476728040698088e+00 1.277625716084238139e+00
1.609431419740943170e+00 2.395456886378317662e+00 3.311925486438040078e+00
1.294395556668677649e+01 1.327642046524577246e+01 1.325371712715291217e+01
4.028817533458272315e+00 4.953058704064744688e+00 5.753392260640862510e+00
6.309150733704903535e-01 6.463864350387700242e-01 6.687693795752865933e-01
3.161967458389464802e+00 4.000373438716419372e+00 5.025497873644704683e+00
1.514089723533261767e+00 2.035756673373215087e+00 2.693852355246516339e+00
1.030520252404539594e+00 1.283292167111579785e+00 1.665837579965537385e+00
1.746862607116092647e+00 2.353506298152841403e+00 3.325949855122182441e+00
1.036299095215855059e+00 1.068528395468331560e+00 1.108798907249166632e+00
1.757172084778193089e+00 2.091951596191703899e+00 2.423698109814336643e+00
4.923492117174336213e-01 5.781710236748277554e-01 7.745697750776321389e-01
1.025861412872773881e+00 1.092554191509843564e+00 1.175111997658244922e+00
8.575780262532609610e-01 9.422215500271586830e-01 1.074648746983981162e+00
1.609018014683800679e+00 2.120394186956646720e+00 2.973310960309008433e+00
7.036124368219568659e+00 8.267899252458185799e+00 8.664897270655650630e+00
5.845546300931934169e-01 5.974815818686081137e-01 6.209413755167398907e-01
1.097556869634522148e+00 1.232091848206533280e+00 1.397659514194609987e+00
6.282187734342058461e-01 6.733864391319549503e-01 7.029577571094344224e-01
9.491050141914540994e-01 1.215365126586549049e+00 1.619172156060818546e+00
1.569268571563233738e+00 1.988158403064162361e+00 2.542727193690661469e+00
4.070665073829207170e-01 4.145656969729882291e-01 4.218203478889187008e-01
7.626419403769005845e-01 8.883849777140826465e-01 1.062292815811628266e+00
7.337376359917997526e-01 8.098025706175419058e-01 9.205394616402853281e-01
8.643352970844487615e+00 1.038639158162728471e+01 1.176383900583462250e+01
7.235348985670926325e-01 7.689443530183106557e-01 8.437811680709277340e-01
7.645689734039461394e-01 8.346375511892151211e-01 9.490507482279383344e-01
4.546228373542583689e+00 7.360060410387665009e+00 1.033994014989701604e+01
9.812251612931778055e+00 1.093187057909508120e+01 1.138643549621774831e+01
9.765175031037481856e-01 1.106855974199424386e+00 1.267343290138147172e+00
5.384183198872229958e-01 5.545468301952463097e-01 5.646509739308159803e-01
8.670328744658842846e-01 9.410763196084033222e-01 1.024773541122339315e+00
8.818905069316707923e+00 9.087909050016573786e+00 8.974104868672176494e+00
4.222212439091301839e+00 5.904319882479657444e+00 7.209865173101768221e+00
6.365824135659831073e-01 8.534740068722084239e-01 1.266940919009696742e+00
4.791584820128329980e+00 6.106330483424320832e+00 7.325028882318979306e+00
8.577506912729603306e-01 8.777879251162324925e-01 9.130333879222087834e-01
1.107407225840954901e+01 1.128415183823861412e+01 1.141751327808961136e+01
6.271719342520429841e-01 6.571510874870745145e-01 7.134542128574998809e-01
5.570962666048302481e-01 5.602298163875094605e-01 5.645229655451429185e-01
1.086902808235402862e+00 1.231190915668321839e+00 1.415567885344876542e+00
8.110327509243965283e-01 8.677511304734405462e-01 9.438939858618219381e-01
8.535978197651649113e-01 9.579115900173148512e-01 1.154249633556348131e+00
2.799955746449444671e+00 3.597105287832428111e+00 4.711127367703420887e+00
9.056377739482750489e-01 1.039628199387844676e+00 1.053439143282370649e+00
2.368984170529670141e+00 2.908855726104956130e+00 3.603923382176956736e+00
3.810087427811003735e+00 5.165853679265006271e+00 6.418936158576131312e+00
5.381787575534746182e+00 6.653084437187816391e+00 7.760028293813884481e+00
6.035988089755006669e-01 6.054106675284315342e-01 6.059315127147179014e-01
1.104942719436985499e+01 1.133489817491801688e+01 1.137023195419532406e+01
2.480002474994698058e+00 3.457247885729765713e+00 4.604242607234074747e+00
4.525768766504513430e+00 5.402542133068464203e+00 6.198609170085862097e+00
2.225517541367070695e+00 3.182065428116098271e+00 4.443333217012151337e+00
6.905259991542077591e-01 6.834239027252680954e-01 6.881128571258481319e-01
7.924109864942002757e-01 8.406326559177922375e-01 9.101491611317289454e-01
1.032848991135132177e+00 1.055061192362629630e+00 1.122356868759066595e+00
6.123250463506548336e+00 7.046989683362552270e+00 7.450834972204881446e+00
6.673801299668197240e-01 6.909293634381482585e-01 7.264881961328911730e-01
4.708384573717854238e-01 4.983034503585453967e-01 5.287342136907376977e-01
1.601020720208760295e+00 2.386037616506267334e+00 3.859440880133642171e+00
5.395783497898151149e-01 5.868054951472557734e-01 6.448768078458476660e-01
1.287288434550821536e+00 1.405221281051869164e+00 1.514610307750679175e+00
